image_id,truth_source,label_sources,true_final_date,pred_final_date,correct,method,first_guess,chosen_stage_text,error
965,candidate,incoming_432,2020-07-24,2021-07-23,False,highres_1024,Parser 의심,"IEN. CONTEM LACTOSE. | AI AMENDOA, AVELAS, CASTANHA-DE-CAJU, | T &SPRUNGLI GMBH•수입판매업소:(주)농심 서울 | ICHES. | ngli | 방동)·유통기한:제품 뒷면의 표시일까지(일월년순,첫번째 | 세조일자)·원재료명:설탕,코코아매스,코코아버터무수유지방, | ão de | 1= | *); | 하고 있습니다.·본 제품은 소비자기본법에 의거 교환,환불해 드립니다.·보관 | VD*); | 3(8% | ·반품및 교환:(주)농심 고객상담팀Tel. 080-023-5181또는구입처에문의 | 종이 | e em | valore | 영양정보 | 내포장:알미능 icas | RSH | 나트륨190 mg 10%탄수화물 58.2 g 18%당류 48 g 48% | 총내용량100 g 530 kcal | npor | 06715 | 식이섬유 8.2 g 33%지방32g 59%트랜스지방 0.29 포화지방20 g 133 | Distril | Sala 0 | 콜레스테를12mg 4%단백질6.2 g 11% | Jose- | Impor | o 02, | Fern | 1일 영양성분 기준치에 대한 비을(%)은 2,000 kcal 기준이므로 개인의필요 열량에 따라 다를 수 있 | SAC O |  | 010 | YY.T0Y  |  | PuSilais | QUALIT Y GUARANT EE |  | CHOCOLADEFABRIKEN LINDT & SPRONGLI AG | KILCHBERG / SWITZERLAND | Ithalatci: DEMSis Ticaret A.S. Merkez | MANUFACTURED IN GERMANY BY: | Mah. Balarad. No:14 | Ofispark BOk Kat:4 B24 Kagithane- | LINDT & SPRUNCLI GMBH | IstanbulT y0 212 324 28 00 | DE-52072 AACHEN | LINDT SUSTAINABILITY | www.Iindt.com | Best before/ Consumir antes de/LyI /Validade | (d/m/y)/tavsiye edilen tüketim tarihi | 17585 | 23.07.2021 | 24.07.2020 | L5700-17 | Prod. date / Fecha de producción / Data de | fabricaco// | 310469201029674 | (//) | 100 g NET | STORE IN A COOL AND DRY LACE | Conservar en lugar fresco y seco · Conservar em locaeco e fresco | isi/Serin ve kuru yerde sainz.",
967,candidate,existing_300,2022-10-17,2022-10-17,True,original_512,,"식품유형 | 제품명 | 녹차원녹차라피 | 고형차 | 내용량 | 130 g(13 gx 10 스넥) | 내포장재질 | 폴리에틸린 | 원재료명 | 네시아산,알레이시아산플리핀산 |  | 성(계온행)러온오일리임오 | 오런지오일 아라바아경 정제엄국산 | 문의 및교황처본사및 구입처 | 우유,대두 항유 | ICHOCOLA | 풍목보고번호 | 업소명 및 | 2011008047233 | 소재지 | 녹차원1주 | 공장소재지: | 부정·식용 신고는 국번이 139·본 저용은 등용 | ·소비자상당실: 02697-3949 | 이  그   수 | 유통기한 | 2022.10.17 | 까지 | WWWNOKCHAWONLCO.KR",
977,candidate,incoming_432,2021-11-03,2020-11-03,False,original_512,OCR 의심,"03 11 20 20 | 2 22 A3 | 03112021 | uossuued sapun pesn dnoub jpuogeuuequl zapapuoyw | po soueuapeq ave eoyap pue OaHO INw | woozpugeueuqunsuooud | souddyd Xuo anbeyd'eruary soues V xo BLc8 | 99ez-0za (zo):aueg esuedsey unsuo) | :fq peunqusio pue peuodu) | ou saudduyd zajapuoyw | MIO NOONIJSAONOCOD | 'sinueed pue | subyo ageuuls pue pued jo ae sengppe poos | unpog/NnAN | aurureN Tzzesnl uuoer eios egsrug vons uco ans ileossN) | moyRy euy Roguqp) | eppuoqueog unuouuy Mloossn) egruoqueog unpos) squoby busey | ued'uRd Io eqmacen, peguebopluuoN ntrs noy muMe suepebu | 'dnuks esopnuy RepMoy Rooos leutSNil CHeL mupooguy SuuoO-puey | WAPLLV | ONYOVYI NYO NSNS ONNONYONAN | ONRA BUESIO MODOSDMER VONR OMRA MRIRTREIA SOET IMEINESBDIO | TRENA MRAIDD ONRA MHRIMAPS AMNMIUMI ONIINRENIN | P00LAMgmOL/oL6U | ISUMIN EIOT UEN RD UEBAYISMINOM YMNADN | VINEA MIEINIS VSIAGN NIVTODN NLISAT | HIIN/EO VN ISYWBON | Droe xeg Dug/leg veeel | ONNONYDNGIN UYEYN WMANIN TIND MOIGL ONNDL ASISODION",
978,candidate,existing_300,2021-11-03,NONE,False,original_no_candidate,OCR 의심,"uorssuued sopun posn dnoub (euoqeuuegul zejapuow | 9gez-oze (zol :agues osuodsoy 1ounsuo5 | 4 | ""oul soudduud zapapuogw | MOONCONSSOOCCBE | sinueod pue | znoAB FuAoUep | TIIASMIYUISDNRA NRHRIMMADSARIINYNDAITSDNNANDINIIE | ONDOVX NVaNSNS ONNaNVDNaN | DVINISVMOA | VINA MLaLNIS VSTAGd TaN NuS",
983,candidate,incoming_432,2021-08-20,2021-08-20,True,original_512,,AKBAR | 스리랑카 청정다원에서 온 100년 전통의 아크바 | 식품위생법에의한한글표시 | 제품명 | 식품의 유형 | 히비스커스허브티(HIBISCUS | 침출차(허브티) | 원료 및항량 | 히비스커스 100%(세네갈산) | 중량 | 1009 | 포장재질 | 플리에틸렌 | 보관방법 | 건냉한장소에보관 | 반품 및 교환 | 수입원및 구입처 | 제조원 | Akbar Brothers Ltd | 수입/소분원 | 데코리아a(032)672-3742 | 판매원 | (주)티코리아1800-9750 | 경기도 부천시 중동로377번길7 | www.tea-korea.kr Item No. 913965 | -부정불량식풍신고는 국번없이 1399 | -본제품은 공정거래위원회 고시 소비자분정해결기준에 의거 | 교한 또는보상을 받을수있습니다 | 유통기한2021.08.20 까지 | OTHR | 200-250l | 90-100c | Black Te2- | Herbal Tea 3-s,
994,approved,incoming_432,NONE-02-18,NONE,False,original_no_candidate,OCR 의심,18까지 | PROB,
1000,candidate,incoming_432,2021-09-07,NONE,False,original_no_candidate,OCR 의심, |  | BEST BEFORE | 308:11L5 | 278,
1009,candidate,incoming_432,2022-11-24,2022-11-24,True,original_512,,"DFE | ""No Brand | HIBISCUS HERB TEA | 2 | 히비스커스허브티 | Tip) | 90C정도의불에이배 한개를 넘고 | 30 | 내8당 | 15g(10g× 15E/) | No Brand는이o의상입니다 | 하비스커스 허브티 | 포 | 여과또(PA), 실(PP), 내포장(PE) |  |  |  | /5/시- | /0030-56/세4시성동구로 37(성수동2 | HE | 8년요개일 |  | M | 히비스커스 100%(외국산 아집트,나이지리아, 수단산 등) | HL | 2030234 | 512 | US | OTHER | -주의사: 그은 다한을 피고개한 지는 일봉하여 | 소 | 2수04A은 | Ugot,매일,대사용한 | 은에서 | U | 8-809580*861344 | 20/1399 | A | 2022.11.24",
1014,candidate,existing_300,2022-01-11,2022-01-11,True,original_512,,"채소육수 | 간편한 | 더한육수베이스 | 사과로단맛을 | 우려내고국내산 | 국내산채소를 | 250m | Vegetable Flavor | Broth | 524 | L-글루탐산나트륨 | 무첨가 | 2022.01.11.A | 미음,죽등에 | 시용하시면 좋습니다 | 본품 | 250ml | + | 물 | 육수 | 250ml | = | 완성 | 26%2%",
1016,candidate,incoming_432,2021-02-21,2021-02-21,True,original_512,,FRESH MOZZARELLA | BEI | .GIOIOSO | REFRIGERATED | KEEP |  | Best By FEB/21/21 | 19:18 NDL4C,
1028,candidate,incoming_432,2021-07-07,2021-07-07,True,original_512,, | s | 1 | 제조일 | 2021.01.08 B | 유동기한 | 2021.07.07까지 | 맛있는 약속,
1030,approved,incoming_432,2022-10-NONE,2022-10-NONE,True,original_512,,"HERSHEYS Kitchens | 98DBKA1 | 10-2022 | HERSHEYS -PERFECTLY CHOCOLATE"" | CHOCOLATE CAKE | 1.3/4cups al-purpose flour | 2cups sugar | 1tsp. salt | 2eggs | 2 tsp, vanilla extract | 3/4cup HERSHEYS Cocoa | Ioupmik | ""PERFECTLY CHOCOLATE | lcup boling water | 1-1/2 tsp. baking powder | Su/2 tsp, baking soda | 12 cup vegetable oil | CHOCOLATE FROSTING (recpe folowt) | 3 cups powdered sugar | W3 cup milk | I tsp, vanilla extrac: | Duchi od ut | U3 cup hot water | 4 cups milk | 3/4 tsp. varilla extract | OSCOCIDA | OTABLESOON | 0EAL | SEORTENENG | AOON | OROL | +",
1034,candidate,existing_300,2021-06-28,2021-06-28,True,original_512,,"직형 과자(유지리제용) | 결바속배 | 감자플레이크(독얼산 강자, 유화제) | 투 | 육수수그(수4주조일 | 미강유(태국산), 소백전분(독열신) | 이신하규소)소방리영 | 원재료명 | 시츠닝리소스맛시즈닝,토마토분일 | 정백당,결정성물로스,식울성크림 | 미입당,산도조설제,칠리맛풍이분) | 감자맛분일,합성향료,정제염 | 베드칠리맛 | 일대두,토마로, 우유,새우 함유 | 포장재질 플리프로션 | 유동기한 후면 표기일까지 | 내속도바식! | 풍옥보고번호19720154001460(부산) | 쇠고기,돼지고기게,땅공, 짓,계란,닮고기 | 오징어, 조개류(, 전복,융합포행)를 사용한 | ""움과 같은 사설에서 제조하고 있습니다 | 구운칠리맛 | ·직사광선을 피하고 서늘하고 건조한 곳에 보관 | 하십시오개성후바로드십시오 | 양념이틈록 | 원료의 | 일부분으로  드서도 됩니다 | ·소비자기본법에의기교한,한불해 | 겁니다 | ·부정-불량식품 신고는 국번없이 1390 | ·반품:본사 및 구입한곳. | ·신션도 유지를 위해 질소충전포장을 | 하였습니다 | ONVER | 2021.06.28까지 | 부산 2A3 송혜린1129 | 영양정보 | 총내용량609 | 3759 | 320 kcal | y | 나트를 350 mg 18%만수화 36 g 11% | ·본사: 서울득별시 동작구 | 여의대방로 112(신대방동) | 당3.6g4%지방18g 33% | 트랜스지방0g포지방6g40% | 스데를 0mg 0%단백 3g 5%",
1035,candidate,incoming_432,2021-07-10,2021-10-07,False,original_512,Parser 의심,"식품의유 | 형:캔디류 | 영양정보 | AaN | 8088 | t 5% 12 2% inouBLnnlia | 32c | 4214% 24 3mg 8% | [8백질03g 1% | un | OHaHuWaTMTS: |  | Made in Germary | 수입한대크로통상전화 | aa | n: aana asa |  | 02-6300-8181)서시서구강 | /10-3-11523-1-1281 | 271502(재동 a센) |  | 본제품은 공정거래위원회 고시소비 | Ingredients Sugar, Glucoce Syrup, Crean:(7- %), Condensed | ©Cream Candies | 원산지:독일 | 해결기준에의거교한 또는 보상발 | Whey, Butter (4.8 %), Cane Sugar Syrup, Sait Emulifer Soy | ProduxedbyProducnd at/조: | 있습니다 반품있교한:구입처또는 | Lecithin (E322), Flavour. | AUGUST STORCK KG | 부정불령 식품 신고는 국번었 | Wluuann | (Westfalen),www.storck.com | Imported by:SHRIRO (M) SDN BX | () | www.werthers-original.com | (044313-W),Lots 22& 24.Jalan225 | Distributed by | Malaysia, Tel: +603 78749842 | Section S1A, 46100 Petaling laya.S | Store in a cooldry place. Best befove: | Matrie Star Marketing Pte Lad | 22 Sin Ming Lane, Midview Gty | 004-84,Singapore 573969 | Composite Group) Makati Gty, Pe | Couverture Int1Trad Corp. (membe | nnu-m | PR0D, 07.07.2020 | EXP. 07.10.2021 | (nuu)122/2- 0nu2e | DR38E | PP | 274477 0MH. 10120 Tn3.0-2681-5081 | 포장재질 | \minan | 폴리프로필렌 | 90n5u | 보관요령:직사광선을 피해서늘하고 | 중량: 90g (382kc | 건조한곳에보관.유통기한제품에표시한 | e90! | 일까지.읽는법:상(PROD.)-제조일/",
1042,candidate,incoming_432,2021-09-13,2021-09-13,True,original_512,,protein | Amilid | ano | ONS | 13.09.21 | L25021203 | Best beroe/mindestens haltbar bis:,
1055,candidate,existing_300,2022-08-10,2022-08-10,True,original_512,,"9,980 | 9.980 | 보이차 | 보이자 | TEAZEN | PASSION FOR DDOD TEA | 히비스커스 | 2022.08.10 | 36g(1B gx20개입)18비스커스 625%",
1056,candidate,incoming_432,2022-05-27,2022-05-27,True,original_512,,헛깨나무열다 |  | 감일차음용법 | 우리기 | 1스2 다에 넣고을 부은 대2 우  | 2- |  | 김일자의 제조공정 | 2022.05.27 |  | C | 건조 | 영감일자 |  |  | B일100%() |  |  | 2 | 0100- | 유통기한 별도표기일까지 | OTHER,
1061,candidate,existing_300,2022-07-04,2022-07-04,True,original_512,,조일자: | 유동기한: | 2021.01.05 | BG3 | 2022.07.04 | 지 | 22 |  | 김영영보 |  | - | g54N53 |    | IA4SImnIS E4IS |  |  | - | 2 | 8801007-166452,
1067,candidate,incoming_432,2021-12-06,2021-12-06,True,original_512,,2021.12.06 | 리자조모 | PEACOCK | EST. |  | 2018 | 서울요리원 | 다시 | 야채해물 | 깊은맛을더해주는,
1070,approved,incoming_432,NONE-01-24,NONE,False,original_no_candidate,Parser 의심,83 | 833 | 833 | 남양 | 01.24 A | 떠억는 | 불가리스 | 든든한끼 | 동류물과 국내산 오로으로 토든차게 | 라 지만면가한로 | 1509 | 바나나&곤약,
1071,approved,incoming_432,NONE-01-24,NONE,False,original_no_candidate,Parser 의심,85 | 01.24 β | 남양 | 떠먹는 | 불가리스 | 든든한끼 | 동로물과 국내산 오르으로 도든바이! | 비LLS의 |  | 1509,
1075,candidate,existing_300,2021-09-30,2021-09-30,True,original_512,,"EAUOTSRUNGI(SOHEZ)AG | OHN-ARA | 4802009160x12.5) | 222272 | 22 |  |  | 5 | 2 |  |  |  | 평P정보 | 1 48S 75: 470 kcl | 영영정보 | SE | 5040 | S | 0 |  | 2 |  |  | 38522323 |  |  | 20512 |  | 00,40 | 영영정보 | SE | 48e 37 5 : 240 kcal |  |  | T2 | MADI | 30/09/2021 L4620",
1084,candidate,existing_300,2021-07-09,2021-07-09,True,clahe,,I0r4a | RE | 1 | 2021.07.09 | T8:4 | 까지 | OTHER | HACCP,
1087,candidate,incoming_432,2022-06-14,2022-06-14,True,original_512,,2022. 06. 14,
1095,candidate,incoming_432,2022-01-12,2022-01-12,True,original_512,,"고소미 | 유동기한 |  | 21.01.13<11:08) | 22,01,12(B)",
1097,candidate,existing_300,2021-06-11,2021-06-11,True,original_512,, | 51 | HACOPRN | 55 | 영양정보 | 기준치에 | 19 | 자트를 | 650 mg | 관수화물 | 61g | 당류 | 1E9 | 15 | 지방 | 22.9 | 18 | 41% | 트랜스지방 | 2021.01.12 | 부터 | 포화지방 | 69 | 레스데를 | 40% | 2021.06.11 | 까진 | 5 mg | 미닌 | 1% | 기한 | 08:15A04F5 | 9g | 16 %,
1103,candidate,incoming_432,2021-03-14,NONE,False,original_no_candidate,OCR 의심,Maoll | 썬업 | 과일야채샐러드,
1104,candidate,existing_300,2021-08-26,2021-08-26,True,original_512,,OWAYIDANC | 다담 우렁강된장 | 2020.11.27 | 2021.08.26 | 500g(4인기준/6회분) | 81801007-3307231,
1108,candidate,existing_300,2021-02-28,2021-02-28,True,original_512,,김차 | 목배기 | 김치특배기 | 해물 | 해물 | 인심프로적트 | 1 | 21.02.28 까지 | 15:10 | A15,
1113,candidate,existing_300,2023-11-15,2023-11-15,True,original_512,,"1 | X89 | 2,590 |  |  |  | 1R80 | RA | 2023.11.15B |  | 199350065 | 5 |  |  |  |  | 방화서터 | - |  | 2 | OP",
1116,candidate,incoming_432,2022-01-12,2022-01-12,True,original_512,,2022.01.12 까지 | 한병하B,
1123,candidate,incoming_432,2021-10-09,2021-10-09,True,original_512,,"tod with Original Pralind, made witb nauted bacelruts | yer kettle following tbe original necipe of tbe founder. | Each Guylion Chocolute is maried wn | Belgian Cbocolates- www.guylian.com | B DOCLATI IESA IEULENO-NOREDIENT | adsoa | 품250 g(1,390 kcal)헤이넷22.636 % | 플리프로릴렌 유통기한 후면표기일까지(일.월.연) | 시 영등포구 양평로 21길 25 원산지 벨기에산 | lian N.V. | 초콜릿(설탕,전지분유,코코아버터,해바라기레시텐), | 매스,코코아버터,전지분유,해바라기레시틴)전지분유 | 4 | 릿.코코아매스,해바라기레시틴,천연향료 우유 함유 | S Tae Se No Sae Sa S | TL0g | 171 | 곳에 진열,유통 중 변질품은 구입상점 및 본사에서 교환 | 부정,불량식용 신고는 국번없이 1399·이 제품은 대투 | 상품개별코드 | 에서 제조·유통충 초콜릿 표면이 녹아 하인 반점이 생길 | 2508 | 수 있으나,인체에 무해하니 드셔도 괜찮습니다 | 55keal | 843 | 1 | 고격지원센터 | 080-024-6060 | RE | 8801062632275 | 09-10-2021 /02 L0283",
1131,approved,incoming_432,NONE-02-12,NONE,False,original_no_candidate,Parser 의심,맞있는 | 맞있는 | 맛있는 | 9 | GT | GT | GT | 4 | 2 | 02.12.12:53.HH | 유통기한 | 전안인 | 까지 | a | 맛있는우유GT | 100%18a | 우유 | 맛있는 | 우유,
1141,candidate,existing_300,2022-03-14,2022-03-14,True,original_512,, | PRO.DATE: 14.09.2020 | EXPDATE: 14.03.2022 | anRSr | haioinune: | L901-258 20 010149949:03 | slHusin nsndo Iruaur) info | 2-3 auund sovioound m | 2681-5061au | auny (u ou 0)gussrin | annosUSIAuciUas | B | LIII89(288ic | TEU | R20TE | 수입원 | 0-0 | ARN경8728로1024 | 8 | 소고기 |  | MPAMRGTAANAS | 8691216-090448 | 2 | www.haribo.com,
1142,candidate,incoming_432,2021-01-21,2021-06-28,False,rotation_270,OCR 의심,BEST BEFORE: 28 JUN 21 | H275J06:05 | 4s. Catan Taoes el Seyl. Aatiendant (385). | Mei,
1155,candidate,incoming_432,2021-09-21,2021-09-21,True,original_512,, | 100g당 550kcal | 통데제과(주)서울시 영등포구 양평로 21길 25 |  | BS | 정장양 | 21-09-2021 /18 L0265,
1157,candidate,existing_300,2021-02-07,2021-02-07,True,original_512,,서울우 | 짜먹는 | 까요까요 | 요구르E | 유통기한 | 21.02.07 | 06:47 | 까지 | 240 gi300,
1172,approved,incoming_432,2021-09-NONE,2021-09-NONE,True,original_512,,"028% | 아 은 일  아  | 교소구이 | 있니n-2 | 4880g 444kcal | ). Ingredients: sagas poime, whole | 소 | 434949g45 | %01681175 | 52465 | ads. Prodact of Iealy. Keegodand dy. |  | 414mg 55 8362g 11% |  | 6210 | tactured by/abrigotpa/: | A coniommer de prifieeece avant fin | Best before end | Toacker | -ED/guB0-PO | 2021.09 | 1-39054 Unterin/Aunadi Sotte | B2/SouthTedl/Iuly | 80g | >LJG081446133 | wwwloacketit",
1173,approved,existing_300,2021-09-NONE,2021-09-NONE,True,original_512,," |  |  |  |  | 48884kc | tou, cedhher say iotin aoout al |  |  | nodun phehates,satoo |  | ts. Predoct of italy Eengolad dy | m55 | illante (4%), Ingridientg on bom de | 0 | idre, larae de frenestiui | ale.Tenie anfais et sasec | AXA |  | 104m9 | tacuedbyioep1: | Bet belone end | Tgadker | Aatsonmer de pelerenct asnt t | 2021.09 | 1-3054 Unterinn/Kea6 Sota | /Sohlpl/tul) | 80g 서 | >UJG081446133 | wnwalaadeta",
1175,candidate,existing_300,2021-09-07,2021-09-07,True,highres_1024,,Z영타ㅋ | 량 | 장행리 인기 말   | DEE NTCAOMVREUEI |   | 트트 클  |  |   |     |    |  |    | 증제공 |  |  | 8586-29-080 | 681 10 |  | 303H | 용 | 운패무공 | e | 10001 | BEST BEFORE: (D/M/Y) |  | H | 07 09 21 | sSe | 66'9 | +10 %8 | 037F | 15:40 | SIAT | 68'1 | -10.%4 | NT | DO | 20100 | 3H | 6623 | 안화 | 6699 | 55 5 | 00 | ASARE SS  | AONINE | NNANNOANI NIAINLN | J8 10% |  | 'S  INI ITS T. |  |  |  | 7 |  |  |  | SSS | ues a | 2399 | 680 | 693 | BB1 | BE'8 | 669 | O | 62L 3ZS SNES | peIRUES- | 3LMBUHORC | - | suetrs- | 19E38 | MELOS | MOOS,
1180,candidate,incoming_432,2023-09-01,2023-09-01,True,clahe,,"0115285146149/13 | Best Before Date: 01 sEP 2023 | 288 | Pure Ceylon tea, packed in Sri Lanka | TC/E/PR/1007/478 | 6398",
1183,candidate,incoming_432,2021-10-08,2021-10-08,True,original_512,,03:29 | 2021.10-08,
1184,candidate,existing_300,2021-10-08,2021-10-08,True,original_512,,03:29 | 2021.10-08,
1185,candidate,existing_300,2021-09-28,2021-09-28,True,original_512,," |  | ALOTTE | 한영마사랑쿠키 | 마가렛트 | 오리지널 | 20.12.29 14:38 | 고객지원센터 | 21,09.28 | 까지 | 080-024-6060 |  | ",
1188,candidate,existing_300,2020-04-23,2020-04-23,True,original_512,,FRESH EGGS | HACCP SYSTEM으로 관리하는 농가에서 | 건강한 담이 남은 계란만을 담았습니다. | HACCP | 냉장제품 | 국산 | 15 개입(1.020g) | 유통기한 2020.04.23 F1 | 어력번호: 303270940006 | 파지,
1189,candidate,existing_300,2019-06-28,2019-06-28,True,original_512,,"2019.06.16부터AM | CJ | 2019.06.28까지Fe | 3배더 | 큼직해서다양하게 즐길수있는 | CHERJEOANG | 행복한 | 큰두부 | 콩 | 1kg | 3배덕니다 | SOY F | 고소한 콩의 맛을 제대로 살려 | ·L48링: | 1kg | 대두 100%외국산 | (1,000 kca) |  |  |  | 14 |  |  | ( | 대참을 |  | NR |  | /3025 |  | ·제품명:민단한 큰두부 |  |  |  |  | ·의유 |  | 098S |  | 1001201204014",
1191,candidate,incoming_432,2020-12-08,2020-12-08,True,original_512,,M 00 | SS |  | 62)6 | ESens | R |  | V | SSANMCNETINEAN S | BSOSIO BSEM SINIONINIO3I8ONI ON | BEST BEFORE: | (D/M/Y) | 08 12 20 | 950C | 00:55 | 70012,
1197,candidate,existing_300,2021-10-10,2021-10-10,True,original_512,, Garudafood | 0010 10 2021 | CFU1N | coimut | Cratk,
1199,candidate,incoming_432,2021-10-20,2021-10-20,True,original_512,,"858£70,250108,8 |  |  | - | 영양정보 | 460 18190kca | 0RE | U | 매조일 | 2020.10.21 | ·유 | 2021.10.20",
1205,approved,existing_300,2021-05-NONE,NONE,False,original_no_candidate,Parser 의심,Hier öffnen | VITALIS | Dr.Oetker | 05.21 L095 2 | Knusper | Mindestens haltbar bis Ende: Monatlahr | müsli | Plus | MULTI-FRUCHT | Dr.Oetker,
1214,candidate,existing_300,2021-05-15,NONE,False,original_no_candidate,OCR 의심,"ltem Name | Net Weight | X-PEACH FB1913 | dium citrate | ngredients: Glucose syrup, sugar, carrageenan, sor | od Industrial | peach juice, peach flavor and natural color (gardenia | Address : No.107, Nankang 3rd Rd, Nantou City, | ww.sophisca.com  Made in Taiwan • Allergy Inform | ic acid, | PHISCA | eac and sovbeans. | County, | NUTRI | ade on | Serving Size | Serving Per | CTS | Quantity Pel | Expiry Date | Calories | Protein | 20g | 2821.85.15 | Fat | Kcal | Saturated | Trans Fat | H | holesterol | 5022000 | arbohydrat | ugar | dium | 4117115211158497411 | mg | SCA | 55",
