image_id,image_path,image_paths_json,sources,source_record_ids,source_record_count,existing_300_records_json,existing_300_raw_year,existing_300_raw_month,existing_300_raw_day,existing_300_raw_final_date,existing_300_raw_file_name,existing_300_raw_notes,existing_300_raw_Unnamed: 7,existing_300_canonical_year,existing_300_canonical_month,existing_300_canonical_day,existing_300_canonical_final_date,incoming_432_records_json,incoming_432_raw_year,incoming_432_raw_month,incoming_432_raw_day,incoming_432_raw_final_date,incoming_432_raw_file_name,incoming_432_raw_notes,incoming_432_raw_Unnamed: 7,incoming_432_canonical_year,incoming_432_canonical_month,incoming_432_canonical_day,incoming_432_canonical_final_date,candidate_year,candidate_month,candidate_day,candidate_final_date,year,month,day,final_date,review_reason,review_status,previously_visually_reviewed,prior_review_decision,reviewer,review_note,master_eligible
1056,C:\Users\jsw58\Desktop\itda-ocr\data\001056.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001056.jpg""]",incoming_432,incoming_432:144,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:144"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 144, ""image_id"": ""1056"", ""raw"": {""image_id"": ""1056"", ""year"": ""2022"", ""month"": ""5"", ""day"": ""27"", ""final_date"": ""2022-05-27""}, ""canonical"": {""year"": ""2022"", ""month"": ""05"", ""day"": ""27"", ""final_date"": ""2022-05-27""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,5,27,2022-05-27,,,,2022,05,27,2022-05-27,2022,05,27,2022-05-27,,,,,,ready_for_review,false,,,,false
1061,C:\Users\jsw58\Desktop\itda-ocr\data\001061.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001061.jpg""]",existing_300,existing_300:196,1,"[{""source_record_id"": ""existing_300:196"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 196, ""image_id"": ""1061"", ""raw"": {""file_name"": ""001061.jpg"", ""image_id"": ""1061"", ""year"": ""2022"", ""month"": ""07"", ""day"": ""04"", ""final_date"": ""2022-07-04"", ""notes"": ""소비기한이 아니라 유통기한으로 적혀있음"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""07"", ""day"": ""04"", ""final_date"": ""2022-07-04""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2022,07,04,2022-07-04,001061.jpg,소비기한이 아니라 유통기한으로 적혀있음,,2022,07,04,2022-07-04,[],[],[],[],[],[],[],[],[],[],[],[],2022,07,04,2022-07-04,,,,,,ready_for_review,false,,,,false
1067,C:\Users\jsw58\Desktop\itda-ocr\data\001067.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001067.jpg""]",incoming_432,incoming_432:145,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:145"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 145, ""image_id"": ""1067"", ""raw"": {""image_id"": ""1067"", ""year"": ""2021"", ""month"": ""12"", ""day"": ""6"", ""final_date"": ""2021-12-06""}, ""canonical"": {""year"": ""2021"", ""month"": ""12"", ""day"": ""06"", ""final_date"": ""2021-12-06""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""day""]}]",2021,12,6,2021-12-06,,,,2021,12,06,2021-12-06,2021,12,06,2021-12-06,,,,,,ready_for_review,false,,,,false
1070,C:\Users\jsw58\Desktop\itda-ocr\data\001070.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001070.jpg""]",incoming_432,incoming_432:146,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:146"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 146, ""image_id"": ""1070"", ""raw"": {""image_id"": ""1070"", ""year"": ""2024"", ""month"": ""1"", ""day"": ""NONE"", ""final_date"": ""2024-01-NONE""}, ""canonical"": {""year"": ""2024"", ""month"": ""01"", ""day"": ""NONE"", ""final_date"": ""2024-01-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": [""month""]}]",2024,1,NONE,2024-01-NONE,,,,2024,01,NONE,2024-01-NONE,2024,01,NONE,2024-01-NONE,,,,,partial_none,pending,false,,,,false
1071,C:\Users\jsw58\Desktop\itda-ocr\data\001071.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001071.jpg""]",incoming_432,incoming_432:147,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:147"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 147, ""image_id"": ""1071"", ""raw"": {""image_id"": ""1071"", ""year"": ""2024"", ""month"": ""1"", ""day"": ""NONE"", ""final_date"": ""2024-01-NONE""}, ""canonical"": {""year"": ""2024"", ""month"": ""01"", ""day"": ""NONE"", ""final_date"": ""2024-01-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": [""month""]}]",2024,1,NONE,2024-01-NONE,,,,2024,01,NONE,2024-01-NONE,2024,01,NONE,2024-01-NONE,,,,,partial_none,pending,false,,,,false
1075,C:\Users\jsw58\Desktop\itda-ocr\data\001075.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001075.jpg""]",existing_300,existing_300:49,1,"[{""source_record_id"": ""existing_300:49"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 49, ""image_id"": ""1075"", ""raw"": {""file_name"": ""001075.jpg"", ""image_id"": ""1075"", ""year"": ""2021"", ""month"": ""09"", ""day"": ""30"", ""final_date"": ""2021-09-30"", ""notes"": ""DD/MM/YYYY"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""09"", ""day"": ""30"", ""final_date"": ""2021-09-30""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,09,30,2021-09-30,001075.jpg,DD/MM/YYYY,,2021,09,30,2021-09-30,[],[],[],[],[],[],[],[],[],[],[],[],2021,09,30,2021-09-30,,,,,,ready_for_review,false,,,,false
1084,C:\Users\jsw58\Desktop\itda-ocr\data\001084.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001084.jpg""]",existing_300,existing_300:197,1,"[{""source_record_id"": ""existing_300:197"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 197, ""image_id"": ""1084"", ""raw"": {""file_name"": ""001084.jpg"", ""image_id"": ""1084"", ""year"": ""2021"", ""month"": ""07"", ""day"": ""09"", ""final_date"": ""2021-07-09"", ""notes"": ""까지"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""07"", ""day"": ""09"", ""final_date"": ""2021-07-09""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,07,09,2021-07-09,001084.jpg,까지,,2021,07,09,2021-07-09,[],[],[],[],[],[],[],[],[],[],[],[],2021,07,09,2021-07-09,,,,,,ready_for_review,false,,,,false
1087,C:\Users\jsw58\Desktop\itda-ocr\data\001087.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001087.jpg""]",incoming_432,incoming_432:148,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:148"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 148, ""image_id"": ""1087"", ""raw"": {""image_id"": ""1087"", ""year"": ""2022"", ""month"": ""6"", ""day"": ""14"", ""final_date"": ""2022-06-14""}, ""canonical"": {""year"": ""2022"", ""month"": ""06"", ""day"": ""14"", ""final_date"": ""2022-06-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,6,14,2022-06-14,,,,2022,06,14,2022-06-14,2022,06,14,2022-06-14,,,,,,ready_for_review,false,,,,false
1095,C:\Users\jsw58\Desktop\itda-ocr\data\001095.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001095.jpg""]",incoming_432,incoming_432:149,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:149"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 149, ""image_id"": ""1095"", ""raw"": {""image_id"": ""1095"", ""year"": ""2022"", ""month"": ""1"", ""day"": ""12"", ""final_date"": ""2022-01-12""}, ""canonical"": {""year"": ""2022"", ""month"": ""01"", ""day"": ""12"", ""final_date"": ""2022-01-12""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,1,12,2022-01-12,,,,2022,01,12,2022-01-12,2022,01,12,2022-01-12,,,,,,ready_for_review,false,,,,false
1097,C:\Users\jsw58\Desktop\itda-ocr\data\001097.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001097.jpg""]",existing_300,existing_300:198,1,"[{""source_record_id"": ""existing_300:198"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 198, ""image_id"": ""1097"", ""raw"": {""file_name"": ""001097.jpg"", ""image_id"": ""1097"", ""year"": ""2021"", ""month"": ""06"", ""day"": ""11"", ""final_date"": ""2021-06-11"", ""notes"": ""숫자 두개 있고, 유통기한이며, 프린팅 문제인지 소비기한 바로 옆에 '부터'가 써져있음 (날짜는 제조기한 아래에)"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""06"", ""day"": ""11"", ""final_date"": ""2021-06-11""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,06,11,2021-06-11,001097.jpg,"숫자 두개 있고, 유통기한이며, 프린팅 문제인지 소비기한 바로 옆에 '부터'가 써져있음 (날짜는 제조기한 아래에)",,2021,06,11,2021-06-11,[],[],[],[],[],[],[],[],[],[],[],[],2021,06,11,2021-06-11,,,,,,ready_for_review,false,,,,false
1103,C:\Users\jsw58\Desktop\itda-ocr\data\001103.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001103.jpg""]",incoming_432,incoming_432:150,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:150"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 150, ""image_id"": ""1103"", ""raw"": {""image_id"": ""1103"", ""year"": ""2021"", ""month"": ""3"", ""day"": ""14"", ""final_date"": ""2021-03-14""}, ""canonical"": {""year"": ""2021"", ""month"": ""03"", ""day"": ""14"", ""final_date"": ""2021-03-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,3,14,2021-03-14,,,,2021,03,14,2021-03-14,2021,03,14,2021-03-14,,,,,,ready_for_review,false,,,,false
1104,C:\Users\jsw58\Desktop\itda-ocr\data\001104.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001104.jpg""]",existing_300,existing_300:199,1,"[{""source_record_id"": ""existing_300:199"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 199, ""image_id"": ""1104"", ""raw"": {""file_name"": ""001104.jpg"", ""image_id"": ""1104"", ""year"": ""2021"", ""month"": ""08"", ""day"": ""26"", ""final_date"": ""2021-08-26"", ""notes"": ""날짜 두개"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""08"", ""day"": ""26"", ""final_date"": ""2021-08-26""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,08,26,2021-08-26,001104.jpg,날짜 두개,,2021,08,26,2021-08-26,[],[],[],[],[],[],[],[],[],[],[],[],2021,08,26,2021-08-26,,,,,,ready_for_review,false,,,,false
1108,C:\Users\jsw58\Desktop\itda-ocr\data\001108.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001108.jpg""]",existing_300,existing_300:50,1,"[{""source_record_id"": ""existing_300:50"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 50, ""image_id"": ""1108"", ""raw"": {""file_name"": ""001108.jpg"", ""image_id"": ""1108"", ""year"": ""2021"", ""month"": ""02"", ""day"": ""28"", ""final_date"": ""2021-02-28"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""02"", ""day"": ""28"", ""final_date"": ""2021-02-28""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,02,28,2021-02-28,001108.jpg,,,2021,02,28,2021-02-28,[],[],[],[],[],[],[],[],[],[],[],[],2021,02,28,2021-02-28,,,,,,ready_for_review,false,,,,false
1113,C:\Users\jsw58\Desktop\itda-ocr\data\001113.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001113.jpg""]",existing_300,existing_300:51,1,"[{""source_record_id"": ""existing_300:51"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 51, ""image_id"": ""1113"", ""raw"": {""file_name"": ""001113.jpg"", ""image_id"": ""1113"", ""year"": ""2023"", ""month"": ""11"", ""day"": ""15"", ""final_date"": ""2023-11-15"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2023"", ""month"": ""11"", ""day"": ""15"", ""final_date"": ""2023-11-15""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2023,11,15,2023-11-15,001113.jpg,,,2023,11,15,2023-11-15,[],[],[],[],[],[],[],[],[],[],[],[],2023,11,15,2023-11-15,,,,,,ready_for_review,false,,,,false
1116,C:\Users\jsw58\Desktop\itda-ocr\data\001116.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001116.jpg""]",incoming_432,incoming_432:151,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:151"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 151, ""image_id"": ""1116"", ""raw"": {""image_id"": ""1116"", ""year"": ""2022"", ""month"": ""1"", ""day"": ""12"", ""final_date"": ""2022-01-12""}, ""canonical"": {""year"": ""2022"", ""month"": ""01"", ""day"": ""12"", ""final_date"": ""2022-01-12""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,1,12,2022-01-12,,,,2022,01,12,2022-01-12,2022,01,12,2022-01-12,,,,,,ready_for_review,false,,,,false
1123,C:\Users\jsw58\Desktop\itda-ocr\data\001123.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001123.jpg""]",incoming_432,incoming_432:152,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:152"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 152, ""image_id"": ""1123"", ""raw"": {""image_id"": ""1123"", ""year"": ""2021"", ""month"": ""10"", ""day"": ""9"", ""final_date"": ""2021-10-09""}, ""canonical"": {""year"": ""2021"", ""month"": ""10"", ""day"": ""09"", ""final_date"": ""2021-10-09""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""day""]}]",2021,10,9,2021-10-09,,,,2021,10,09,2021-10-09,2021,10,09,2021-10-09,,,,,,ready_for_review,false,,,,false
1131,C:\Users\jsw58\Desktop\itda-ocr\data\001131.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001131.jpg""]",incoming_432,incoming_432:153,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:153"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 153, ""image_id"": ""1131"", ""raw"": {""image_id"": ""1131"", ""year"": ""NONE"", ""month"": ""2"", ""day"": ""12"", ""final_date"": ""NONE-02-12""}, ""canonical"": {""year"": ""NONE"", ""month"": ""02"", ""day"": ""12"", ""final_date"": ""NONE-02-12""}, ""review_reason"": [""ambiguous_date_order"", ""partial_none""], ""details"": [""Unknown year; swapping month/day gives another valid date (candidate only)""], ""format_changes"": [""month""]}]",NONE,2,12,NONE-02-12,,,,NONE,02,12,NONE-02-12,NONE,02,12,NONE-02-12,,,,,ambiguous_date_order;partial_none,pending,false,,,,false
1141,C:\Users\jsw58\Desktop\itda-ocr\data\001141.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001141.jpg""]",existing_300,existing_300:200,1,"[{""source_record_id"": ""existing_300:200"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 200, ""image_id"": ""1141"", ""raw"": {""file_name"": ""001141.jpg"", ""image_id"": ""1141"", ""year"": ""2022"", ""month"": ""03"", ""day"": ""14"", ""final_date"": ""2022-03-14"", ""notes"": ""날짜 두 개고 거꾸로 써져있으며 PRO.DATE, EXP.DATE로 적혀 있음 배경 빨간색"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""03"", ""day"": ""14"", ""final_date"": ""2022-03-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2022,03,14,2022-03-14,001141.jpg,"날짜 두 개고 거꾸로 써져있으며 PRO.DATE, EXP.DATE로 적혀 있음 배경 빨간색",,2022,03,14,2022-03-14,[],[],[],[],[],[],[],[],[],[],[],[],2022,03,14,2022-03-14,,,,,,ready_for_review,false,,,,false
1142,C:\Users\jsw58\Desktop\itda-ocr\data\001142.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001142.jpg""]",incoming_432,incoming_432:154,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:154"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 154, ""image_id"": ""1142"", ""raw"": {""image_id"": ""1142"", ""year"": ""2021"", ""month"": ""1"", ""day"": ""21"", ""final_date"": ""2021-01-21""}, ""canonical"": {""year"": ""2021"", ""month"": ""01"", ""day"": ""21"", ""final_date"": ""2021-01-21""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,1,21,2021-01-21,,,,2021,01,21,2021-01-21,2021,01,21,2021-01-21,,,,,,ready_for_review,false,,,,false
1155,C:\Users\jsw58\Desktop\itda-ocr\data\001155.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001155.jpg""]",incoming_432,incoming_432:155,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:155"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 155, ""image_id"": ""1155"", ""raw"": {""image_id"": ""1155"", ""year"": ""2021"", ""month"": ""9"", ""day"": ""21"", ""final_date"": ""2021-09-21""}, ""canonical"": {""year"": ""2021"", ""month"": ""09"", ""day"": ""21"", ""final_date"": ""2021-09-21""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,9,21,2021-09-21,,,,2021,09,21,2021-09-21,2021,09,21,2021-09-21,,,,,,ready_for_review,false,,,,false
1157,C:\Users\jsw58\Desktop\itda-ocr\data\001157.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001157.jpg""]",existing_300,existing_300:52,1,"[{""source_record_id"": ""existing_300:52"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 52, ""image_id"": ""1157"", ""raw"": {""file_name"": ""001157.jpg"", ""image_id"": ""1157"", ""year"": ""2021"", ""month"": ""02"", ""day"": ""07"", ""final_date"": ""2021-02-07"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""02"", ""day"": ""07"", ""final_date"": ""2021-02-07""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,02,07,2021-02-07,001157.jpg,,,2021,02,07,2021-02-07,[],[],[],[],[],[],[],[],[],[],[],[],2021,02,07,2021-02-07,,,,,,ready_for_review,false,,,,false
1172,C:\Users\jsw58\Desktop\itda-ocr\data\001172.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001172.jpg""]",incoming_432,incoming_432:156,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:156"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 156, ""image_id"": ""1172"", ""raw"": {""image_id"": ""1172"", ""year"": ""2021"", ""month"": ""9"", ""day"": ""NONE"", ""final_date"": ""2021-09-NONE""}, ""canonical"": {""year"": ""2021"", ""month"": ""09"", ""day"": ""NONE"", ""final_date"": ""2021-09-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": [""month""]}]",2021,9,NONE,2021-09-NONE,,,,2021,09,NONE,2021-09-NONE,2021,09,NONE,2021-09-NONE,,,,,partial_none,pending,false,,,,false
1173,C:\Users\jsw58\Desktop\itda-ocr\data\001173.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001173.jpg""]",existing_300,existing_300:53,1,"[{""source_record_id"": ""existing_300:53"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 53, ""image_id"": ""1173"", ""raw"": {""file_name"": ""001173.jpg"", ""image_id"": ""1173"", ""year"": ""2021"", ""month"": ""09"", ""day"": ""NONE"", ""final_date"": ""2021-09-none"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""09"", ""day"": ""NONE"", ""final_date"": ""2021-09-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": [""final_date""]}]",2021,09,NONE,2021-09-none,001173.jpg,,,2021,09,NONE,2021-09-NONE,[],[],[],[],[],[],[],[],[],[],[],[],2021,09,NONE,2021-09-NONE,,,,,partial_none,pending,false,,,,false
1175,C:\Users\jsw58\Desktop\itda-ocr\data\001175.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001175.jpg""]",existing_300,existing_300:54,1,"[{""source_record_id"": ""existing_300:54"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 54, ""image_id"": ""1175"", ""raw"": {""file_name"": ""001175.jpg"", ""image_id"": ""1175"", ""year"": ""2021"", ""month"": ""09"", ""day"": ""07"", ""final_date"": ""2021-09-07"", ""notes"": ""DD/MM/YYYY"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""09"", ""day"": ""07"", ""final_date"": ""2021-09-07""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,09,07,2021-09-07,001175.jpg,DD/MM/YYYY,,2021,09,07,2021-09-07,[],[],[],[],[],[],[],[],[],[],[],[],2021,09,07,2021-09-07,,,,,,ready_for_review,false,,,,false
1180,C:\Users\jsw58\Desktop\itda-ocr\data\001180.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001180.jpg""]",incoming_432,incoming_432:157,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:157"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 157, ""image_id"": ""1180"", ""raw"": {""image_id"": ""1180"", ""year"": ""2023"", ""month"": ""9"", ""day"": ""1"", ""final_date"": ""2023-09-01""}, ""canonical"": {""year"": ""2023"", ""month"": ""09"", ""day"": ""01"", ""final_date"": ""2023-09-01""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month"", ""day""]}]",2023,9,1,2023-09-01,,,,2023,09,01,2023-09-01,2023,09,01,2023-09-01,,,,,,ready_for_review,false,,,,false
